       53516.158       5.0000000       2.2959246       2.7040754      0.82870000       5.2116000
       53518.830       11.000000       5.5211513       5.4788487       2.5092000       9.1035000
       53522.356       4.0000000       2.7728010       1.2271990       0.0000000       3.3395000
       53524.951       5.0000000       2.9012177       2.0987823      0.32150000       4.4335000
       53527.637       5.0000000       2.5427107       2.4572893      0.61570000       4.9045000
       53530.288       2.0000000       2.7945347       0.0000000       0.0000000       1.9348000
       53532.891       2.0000000       3.2456725       0.0000000       0.0000000       1.8409000
       53536.062       6.0000000       2.6490426       3.3509574       1.2457000       6.1049000
       53539.482       5.0000000       2.8955213       2.1044787      0.32590000       4.4413000
       53542.223       4.0000000       2.4190855       1.5809145     0.057500000       3.6289000
       53545.254       3.0000000       2.2881772      0.71182284       0.0000000       2.7887000
       53547.905       3.0000000       3.5398639       0.0000000       0.0000000       2.2847000
       53550.566       9.0000000       4.7149838       4.2850162       1.6618000       7.5445000
       53554.066       2.0000000       2.1099759       0.0000000       0.0000000       2.1279000
       53557.327       3.0000000       2.3757851      0.62421488       0.0000000       2.7435000
