       53516.158             NaN             NaN             NaN             NaN             NaN
       53518.830             NaN             NaN             NaN             NaN             NaN
       53522.356             NaN             NaN             NaN             NaN             NaN
       53524.951             NaN             NaN             NaN             NaN             NaN
       53527.637       3.0000000      0.12934393       2.8706561       1.4237000       5.0189000
       53530.288       0.0000000      0.11293424       0.0000000       0.0000000       1.1479000
       53532.891       0.0000000      0.11420303       0.0000000       0.0000000       1.1479000
       53536.062       3.0000000      0.29621239       2.7037876       1.2574000       4.8513000
       53539.482       2.0000000      0.31291751       1.6870825      0.55610000       3.5288000
       53542.223       6.0000000      0.28922268       5.7107773       3.5574000       8.5483000
       53545.254       1.0000000      0.24881347      0.75118653     0.035300000       2.1821000
       53547.905       2.0000000      0.36378758       1.6362124      0.50750000       3.4715000
       53550.566       0.0000000      0.43537762       0.0000000       0.0000000       1.1479000
       53554.066       3.0000000      0.22068523       2.7793148       1.3325000       4.9274000
       53557.327       3.0000000      0.24190575       2.7580942       1.3115000       4.9061000
