       53516.158       2.0000000      0.34001992       1.6599801      0.53020000       3.4985000
       53518.830       5.0000000       1.2839537       3.7160463       1.7782000       6.3375000
       53522.356       3.0000000      0.38154558       2.6184544       1.1726000       4.7645000
       53524.951       6.0000000      0.32752772       5.6724723       3.5191000       8.5099000
       53527.637       4.0000000      0.37989303       3.6201070       1.9101000       6.0228000
       53530.288       4.0000000      0.36328913       3.6367109       1.9266000       6.0395000
       53532.891       4.0000000      0.39941295       3.6005870       1.8905000       6.0033000
       53536.062       1.0000000      0.45880395      0.54119605       0.0000000       2.0157000
       53539.482       1.0000000      0.37909414      0.62090586       0.0000000       2.0624000
       53542.223       2.0000000      0.32454939       1.6754506      0.54490000       3.5158000
       53545.254       0.0000000      0.49785526       0.0000000       0.0000000       1.1479000
       53547.905       1.0000000      0.61360656      0.38639344       0.0000000       1.9364000
       53550.566       0.0000000       1.1503479       0.0000000       0.0000000       1.1479000
       53554.066       1.0000000      0.41701810      0.58298190       0.0000000       2.0396000
       53557.327       1.0000000      0.45794905      0.54205095       0.0000000       2.0163000
