       53516.158       3.0000000     0.095357231       2.9046428       1.4577000       5.0529000
       53518.830       4.0000000      0.48407897       3.5159210       1.8061000       5.9183000
       53522.356       2.0000000     0.099103604       1.9008964      0.76540000       3.7549000
       53524.951       4.0000000      0.11041268       3.8895873       2.1795000       6.2925000
       53527.637       1.0000000     0.090462588      0.90953741      0.18010000       2.3997000
       53530.288       2.0000000     0.091219409       1.9087806      0.77320000       3.7629000
       53532.891       0.0000000      0.10153991       0.0000000       0.0000000       1.1479000
       53536.062       2.0000000     0.073386161       1.9266138      0.79090000       3.7809000
       53539.482       1.0000000     0.098181431      0.90181857      0.17270000       2.3903000
       53542.223       2.0000000      0.10031304       1.8996870      0.76420000       3.7537000
       53545.254       2.0000000     0.094178515       1.9058215      0.77030000       3.7599000
       53547.905       3.0000000      0.13337182       2.8666282       1.4197000       5.0149000
       53550.566       2.0000000      0.22491239       1.7750876      0.64120000       3.6245000
       53554.066       4.0000000     0.072202928       3.9277971       2.2176000       6.3307000
       53557.327       2.0000000     0.084995729       1.9150043      0.77940000       3.7693000
