       53516.158       5.0000000       1.0462499       3.9537501       2.0127000       6.5808000
       53518.830       3.0000000       4.1202590       0.0000000       0.0000000       2.1304000
       53522.356       4.0000000      0.93268452       3.0673155       1.3625000       5.4595000
       53524.951       8.0000000      0.96373278       7.0362672       4.5079000       10.244300
       53527.637       3.0000000       1.0460155       1.9539845      0.54190000       4.0255000
       53530.288       1.0000000       1.0177971       0.0000000       0.0000000       1.7805000
       53532.891       4.0000000      0.95277660       3.0472234       1.3429000       5.4385000
       53536.062       4.0000000      0.98482935       3.0151706       1.3117000       5.4046000
       53539.482       7.0000000       1.0877674       5.9122326       3.5648000       8.9412000
       53542.223       3.0000000       1.1136567       1.8863433      0.48180000       3.9415000
       53545.254       6.0000000       1.3812924       4.6187076       2.4667000       7.4535000
       53547.905       8.0000000       1.5097013       6.4902987       3.9622000       9.6982000
       53550.566       9.0000000       3.0421007       5.9578993       3.2637000       9.3281000
       53554.066       2.0000000       1.0053939      0.99460606       0.0000000       2.6591000
       53557.327       7.0000000       1.1283780       5.8716220       3.5243000       8.9005000
