       53516.158       2.0000000     0.094487174       1.9055128      0.76990000       3.7596000
       53518.830       1.0000000      0.36821340      0.63178660       0.0000000       2.0691000
       53522.356       1.0000000      0.10383246      0.89616754      0.16750000       2.3833000
       53524.951       2.0000000      0.13269473       1.8673053      0.73190000       3.7207000
       53527.637       0.0000000      0.12762037       0.0000000       0.0000000       1.1479000
       53530.288       2.0000000      0.10796443       1.8920356      0.75650000       3.7459000
       53532.891       3.0000000      0.10205918       2.8979408       1.4511000       5.0463000
       53536.062       5.0000000     0.095834770       4.9041652       2.9615000       7.5345000
       53539.482       3.0000000      0.11936804       2.8806320       1.4337000       5.0289000
       53542.223       0.0000000     0.090330111       0.0000000       0.0000000       1.1479000
       53545.254       2.0000000      0.10946154       1.8905385      0.75510000       3.7445000
       53547.905       3.0000000      0.12381444       2.8761856       1.4294000       5.0245000
       53550.566       5.0000000      0.24573289       4.7542671       2.8115000       7.3845000
       53554.066       3.0000000     0.099504633       2.9004954       1.4536000       5.0488000
       53557.327       1.0000000      0.11464665      0.88535335      0.15730000       2.3695000
