       53516.158       8.0000000      0.12118848       7.8788115       5.3505000       11.086700
       53518.830       9.0000000      0.57899719       8.4210028       5.7227000       11.797500
       53522.356       19.000000      0.12640159       18.873598       14.825200       23.594300
       53524.951       9.0000000      0.13496653       8.8650335       6.1667000       12.241500
       53527.637       8.0000000      0.14384731       7.8561527       5.3278000       11.064200
       53530.288       11.000000      0.13373090       10.866269       7.8539000       14.554700
       53532.891       12.000000      0.13058485       11.869415       8.7106000       15.703500
       53536.062       12.000000      0.11160110       11.888399       8.7296000       15.722500
       53539.482       12.000000      0.14137451       11.858625       8.6998000       15.692700
       53542.223       6.0000000      0.12815534       5.8718447       3.7185000       8.7094000
       53545.254       9.0000000      0.15902652       8.8409735       6.1427000       12.217500
       53547.905       9.0000000      0.16415690       8.8358431       6.1375000       12.212400
       53550.566       8.0000000      0.28902858       7.7109714       5.1827000       10.918900
       53554.066       14.000000      0.11720841       13.882792       10.448300       17.991500
       53557.327       7.0000000      0.13067228       6.8693277       4.5218000       9.8984000
