       53516.158             NaN             NaN             NaN             NaN             NaN
       53518.830             NaN             NaN             NaN             NaN             NaN
       53522.356             NaN             NaN             NaN             NaN             NaN
       53524.951             NaN             NaN             NaN             NaN             NaN
       53527.637             NaN             NaN             NaN             NaN             NaN
       53530.288             NaN             NaN             NaN             NaN             NaN
       53532.891             NaN             NaN             NaN             NaN             NaN
       53536.062             NaN             NaN             NaN             NaN             NaN
       53539.482             NaN             NaN             NaN             NaN             NaN
       53542.223       1.0000000       1.0073798       0.0000000       0.0000000       1.7837000
       53545.254       5.0000000       1.2828621       3.7171379       1.7793000       6.3385000
       53547.905       8.0000000       1.9532871       6.0467129       3.5191000       9.2536000
       53550.566       12.000000       2.7719078       9.2280922       6.0694000       13.062200
       53554.066       5.0000000       1.3444607       3.6555393       1.7188000       6.2747000
       53557.327       1.0000000       1.2876191       0.0000000       0.0000000       1.7047000
