       53516.158       0.0000000      0.55957026       0.0000000       0.0000000       1.1479000
       53518.830       19.000000       11.396261       7.6037387       3.6237000       12.231500
       53522.356       5.0000000       4.2475629      0.75243713       0.0000000       3.2979000
       53524.951       13.000000       3.4600736       9.5399264       6.2407000       13.513700
       53527.637       7.0000000       3.7076859       3.2923141       1.0451000       6.1561000
       53530.288       6.0000000       4.2014301       1.7985699       0.0000000       4.1245000
       53532.891       9.0000000       4.3832825       4.6167175       1.9668000       7.9175000
       53536.062       6.0000000       4.2740759       1.7259241       0.0000000       4.0759000
       53539.482       7.0000000       4.4829919       2.5170081      0.40440000       5.1653000
       53542.223       10.000000       4.1214856       5.8785144       3.0319000       9.3955000
       53545.254       7.0000000       4.0170048       2.9829952      0.78130000       5.7731000
       53547.905       11.000000       6.9822283       4.0177717       1.1997000       7.4187000
       53550.566       12.000000       6.6115821       5.3884179       2.3015000       9.1172000
       53554.066       8.0000000       3.5544031       4.4455969       1.9508000       7.5996000
       53557.327       7.0000000       4.5897342       2.4102658      0.32140000       5.0212000
