       53516.158       15.000000      0.22884602       14.771154       11.206100       19.009800
       53518.830       16.000000      0.58882381       15.411176       11.719700       19.775700
       53522.356       13.000000      0.25293880       12.747061       9.4477000       16.721100
       53524.951       22.000000      0.22688443       21.773116       17.394500       26.823200
       53527.637       24.000000      0.21207070       23.787929       19.201600       29.045300
       53530.288       26.000000      0.22486740       25.775133       20.989500       31.231500
       53532.891       35.000000      0.25410685       34.745893       29.145600       41.015700
       53536.062       28.000000      0.21282166       27.787178       22.809700       33.435100
       53539.482       33.000000      0.21642282       32.783577       27.354500       38.882500
       53542.223       17.000000      0.15925832       16.840742       13.026800       21.327500
       53545.254       18.000000      0.19392844       17.806072       13.873300       22.411400
       53547.905       19.000000      0.28129625       18.718704       14.670200       23.439400
       53550.566       19.000000      0.44277709       18.557223       14.508700       23.277800
       53554.066       33.000000      0.25411270       32.745887       27.316700       38.844800
       53557.327       19.000000      0.20741390       18.792586       14.744100       23.513300
