       53516.158             NaN             NaN             NaN             NaN             NaN
       53518.830             NaN             NaN             NaN             NaN             NaN
       53522.356             NaN             NaN             NaN             NaN             NaN
       53524.951             NaN             NaN             NaN             NaN             NaN
       53527.637             NaN             NaN             NaN             NaN             NaN
       53530.288             NaN             NaN             NaN             NaN             NaN
       53532.891             NaN             NaN             NaN             NaN             NaN
       53536.062       6.0000000      0.30173621       5.6982638       3.5448000       8.5357000
       53539.482       7.0000000      0.46889121       6.5311088       4.1836000       9.5602000
       53542.223       18.000000      0.49954016       17.500460       13.567600       22.105700
       53545.254       10.000000      0.43368449       9.5663155       6.7072000       13.102500
       53547.905       7.0000000      0.62061810       6.3793819       4.0319000       9.4084000
       53550.566       6.0000000      0.90706329       5.0929367       2.9396000       7.9302000
       53554.066       8.0000000      0.42525715       7.5747429       5.0465000       10.782700
       53557.327       9.0000000      0.43652079       8.5634792       5.8653000       11.940100
