       53516.158       11.000000       2.5690613       8.4309387       5.4186000       12.119400
       53518.830       17.000000       9.5875753       7.4124247       3.6463000       11.833300
       53522.356       6.0000000       2.3658756       3.6341244       1.5085000       6.4233000
       53524.951       9.0000000       2.5476600       6.4523400       3.7552000       9.8272000
       53527.637             NaN             NaN             NaN             NaN             NaN
       53530.288             NaN             NaN             NaN             NaN             NaN
       53532.891             NaN             NaN             NaN             NaN             NaN
       53536.062             NaN             NaN             NaN             NaN             NaN
       53539.482             NaN             NaN             NaN             NaN             NaN
       53542.223             NaN             NaN             NaN             NaN             NaN
       53545.254             NaN             NaN             NaN             NaN             NaN
       53547.905             NaN             NaN             NaN             NaN             NaN
       53550.566             NaN             NaN             NaN             NaN             NaN
       53554.066             NaN             NaN             NaN             NaN             NaN
       53557.327             NaN             NaN             NaN             NaN             NaN
