       53516.158       0.0000000      0.28951681       0.0000000       0.0000000       1.1479000
       53518.830       1.0000000      0.78719957      0.21280043       0.0000000       1.8616000
       53522.356       1.0000000      0.22589433      0.77410567     0.055500000       2.2162000
       53524.951       1.0000000      0.23736128      0.76263872     0.045400000       2.1992000
       53527.637       1.0000000      0.26409878      0.73590122     0.021700000       2.1589000
       53530.288       1.0000000      0.27821853      0.72178147    0.0095000000       2.1374000
       53532.891       3.0000000      0.27293233       2.7270677       1.2805000       4.8747000
       53536.062       2.0000000      0.28421272       1.7157873      0.58360000       3.5605000
       53539.482       2.0000000      0.29751463       1.7024854      0.57080000       3.5458000
       53542.223       2.0000000      0.25534509       1.7446549      0.61150000       3.5919000
       53545.254       0.0000000      0.28544250       0.0000000       0.0000000       1.1479000
       53547.905       1.0000000      0.38759847      0.61240153       0.0000000       2.0572000
       53550.566       0.0000000      0.44874598       0.0000000       0.0000000       1.1479000
       53554.066       5.0000000      0.26321903       4.7367810       2.7941000       7.3671000
       53557.327       0.0000000      0.29089525       0.0000000       0.0000000       1.1479000
