       53516.158       4.0000000      0.35708032       3.6429197       1.9328000       6.0457000
       53518.830       3.0000000       1.2256222       1.7743778      0.38450000       3.7983000
       53522.356       1.0000000      0.39088843      0.60911157       0.0000000       2.0553000
       53524.951       1.0000000      0.50843478      0.49156522       0.0000000       1.9888000
       53527.637       2.0000000      0.55671213       1.4432879      0.32960000       3.2385000
       53530.288       8.0000000      0.47204718       7.5279528       4.9996000       10.735900
       53532.891       2.0000000      0.47902303       1.5209770      0.40020000       3.3353000
       53536.062       4.0000000      0.49110193       3.5088981       1.7991000       5.9113000
       53539.482       1.0000000      0.51926943      0.48073057       0.0000000       1.9832000
       53542.223       1.0000000      0.56982238      0.43017762       0.0000000       1.9575000
       53545.254       2.0000000      0.31638926       1.6836107      0.55270000       3.5249000
       53547.905             NaN             NaN             NaN             NaN             NaN
       53550.566             NaN             NaN             NaN             NaN             NaN
       53554.066             NaN             NaN             NaN             NaN             NaN
       53557.327             NaN             NaN             NaN             NaN             NaN
