       53516.158       2.0000000      0.38817336       1.6118266      0.48450000       3.4434000
       53518.830       1.0000000       2.1500303       0.0000000       0.0000000       1.5475000
       53522.356       4.0000000       1.8946958       2.1053042      0.47960000       4.3436000
       53524.951       9.0000000       2.4254846       6.5745154       3.8769000       9.9498000
       53527.637       9.0000000       2.2582384       6.7417616       4.0439000       10.117600
       53530.288       7.0000000       2.1659228       4.8340772       2.4917000       7.8545000
       53532.891       3.0000000       2.4161387      0.58386127       0.0000000       2.7232000
       53536.062       5.0000000       1.9594625       3.0405375       1.1324000       5.6075000
       53539.482       7.0000000       1.8206037       5.1793963       2.8336000       8.2055000
       53542.223       3.0000000      0.95429054       2.0457095      0.62470000       4.1367000
       53545.254             NaN             NaN             NaN             NaN             NaN
       53547.905             NaN             NaN             NaN             NaN             NaN
       53550.566             NaN             NaN             NaN             NaN             NaN
       53554.066             NaN             NaN             NaN             NaN             NaN
       53557.327             NaN             NaN             NaN             NaN             NaN
